country,year,gender,age,suicides_no,population,suicides/100k pop,gdp_for_year,gdp_per_capita,hdi_for_year,total_suicides_year,total_population_year,suicides_to_population_ratio,suicides_to_population_ratio_discretize,gdp_category,gender_encoded,suicides_no_zscore,population_zscore,suicides_to_population_ratio_zscore,gdp_for_year_zscore,gdp_per_capita_zscore,hdi_for_year_zscore,total_suicides_year_category
Albania,1998,male,25-34 years,26,240400,10.82,2707123772,899,0.619,154,3012700,0.0001081530782029,Extreme,Low,1,1.1382529070021925,-0.0894115656127558,1.210164659591363,-0.6613369754901233,-0.6933738868579873,-0.8823729072009019,51-500
Albania,1998,male,35-54 years,29,388200,7.47,2707123772,899,0.619,154,3012700,7.470376094796496e-05,Very High,Low,1,1.3976016706229448,1.150466094831213,0.4423857391464771,-0.6613369754901233,-0.6933738868579873,-0.8823729072009019,51-500
Albania,1998,male,55-74 years,9,183800,4.9,2707123772,899,0.619,154,3012700,4.896626768226333e-05,High,Low,1,-0.3313900868487396,-0.5642226317908928,-0.1483798254804802,-0.6613369754901233,-0.6933738868579873,-0.8823729072009019,51-500
Albania,1998,female,25-34 years,10,275300,3.63,2707123772,899,0.619,154,3012700,3.6324010170722845e-05,Medium,Low,0,-0.2449404989751553,0.2033606289034452,-0.438563889633979,-0.6613369754901233,-0.6933738868579873,-0.8823729072009019,51-500
Albania,1998,female,55-74 years,6,188200,3.19,2707123772,899,0.619,154,3012700,3.188097768331562e-05,Medium,Low,0,-0.5907388504694923,-0.5273115241728045,-0.5405470380696855,-0.6613369754901233,-0.6933738868579873,-0.8823729072009019,51-500
Albania,1998,female,35-54 years,9,372100,2.42,2707123772,899,0.619,154,3012700,2.418704649287826e-05,Medium,Low,0,-0.3313900868487396,1.0154049965013898,-0.7171496915214445,-0.6613369754901233,-0.6933738868579873,-0.8823729072009019,51-500
Albania,1998,male,5-14 years,2,388400,0.51,2707123772,899,0.619,154,3012700,5.149330587023687e-06,Very Low,Low,1,-0.9365372019638292,1.152143872450217,-1.154131913147416,-0.6613369754901233,-0.6933738868579873,-0.8823729072009019,51-500
Albania,1998,female,5-14 years,1,363800,0.27,2707123772,899,0.619,154,3012700,2.748763056624519e-06,Very Low,Low,0,-1.0229867898374134,0.945777225312723,-1.209233341164545,-0.6613369754901233,-0.6933738868579873,-0.8823729072009019,51-500
Albania,1998,female,75+ years,0,42300,0.0,2707123772,899,0.619,154,3012700,0.0,,Low,0,-1.1094363777109977,-1.7512502972362354,-1.272327075368121,-0.6613369754901233,-0.6933738868579873,-0.8823729072009019,51-500
Albania,1999,male,75+ years,3,25900,11.58,3414760915,1127,0.619,139,3029700,0.0001158301158301,Extreme,Low,1,-0.8961266198366195,-1.889412477896644,1.55368383303361,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,male,15-24 years,24,250600,9.58,3414760915,1127,0.619,139,3029700,9.577015163607342e-05,Extreme,Low,1,1.2963385083073424,-0.0156356544016604,1.0130739244509328,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,female,75+ years,4,42400,9.43,3414760915,1127,0.619,139,3029700,9.433962264150944e-05,Extreme,Low,0,-0.7917235184964307,-1.7518187191620325,0.9745216049404928,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,male,35-54 years,31,391100,7.93,3414760915,1127,0.619,139,3029700,7.926361544362056e-05,Very High,Low,1,2.027160217688663,1.15599604876276,0.5682278152701472,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,male,25-34 years,19,242300,7.84,3414760915,1127,0.619,139,3029700,7.841518778373916e-05,Very High,Low,1,0.7743230016063992,-0.0848494845530105,0.5453629489517876,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,male,55-74 years,14,185200,7.56,3414760915,1127,0.619,139,3029700,7.55939524838013e-05,Very High,Low,1,0.2523074949054559,-0.5610072799315756,0.4693315192424664,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,female,15-24 years,19,296800,6.4,3414760915,1127,0.619,139,3029700,6.401617250673854e-05,Very High,Low,0,0.7743230016063992,0.3696268700552521,0.1573138847915503,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,female,25-34 years,13,276500,4.7,3414760915,1127,0.619,139,3029700,4.701627486437613e-05,High,Low,0,0.1479043935652672,0.2003448517332754,-0.3008281647884329,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,female,55-74 years,6,188800,3.18,3414760915,1127,0.619,139,3029700,3.177966101694915e-05,Medium,Low,0,-0.5829173158160534,-0.5309868234803876,-0.7114502546134923,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,female,35-54 years,5,373600,1.34,3414760915,1127,0.619,139,3029700,1.3383297644539614e-05,Low,Low,0,-0.6873204171562421,1.0100632743472626,-1.207226629128334,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,female,5-14 years,1,365200,0.27,3414760915,1127,0.619,139,3029700,2.738225629791895e-06,Very Low,Low,0,-1.1049328225169968,0.940015542627824,-1.494108068850068,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,1999,male,5-14 years,0,391300,0.0,3414760915,1127,0.619,139,3029700,0.0,,Low,1,-1.2093359238571857,1.1576638518989368,-1.5679024133006605,-0.4744814705987244,-0.5287053855332553,-0.8823729072009019,51-500
Albania,2000,male,25-34 years,17,232000,7.33,3632043908,1299,0.656,54,2796300,7.327586206896552e-05,Very High,Low,1,2.670070704408392,-0.0092184831909201,2.040434906296786,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,male,55-74 years,10,177400,5.64,3632043908,1299,0.656,54,2796300,5.636978579481398e-05,High,Low,1,1.1748311099396922,-0.5002713438974968,1.3172864250861578,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,female,75+ years,2,37800,5.29,3632043908,1299,0.656,54,2796300,5.291005291005291e-05,High,Low,0,-0.5340141408816783,-1.755783786290136,1.1692981787043109,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,male,75+ years,1,24900,4.02,3632043908,1299,0.656,54,2796300,4.0160642570281125e-05,High,Low,1,-0.7476197972343497,-1.871801769863668,0.6239488868858724,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,female,15-24 years,6,263900,2.27,3632043908,1299,0.656,54,2796300,2.2735884804850323e-05,Medium,Low,0,0.320408484529007,0.2776787009947903,-0.1213859210967548,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,male,15-24 years,5,240000,2.08,3632043908,1299,0.656,54,2796300,2.0833333333333333e-05,Medium,Low,1,0.1068028281763356,0.0627306539089445,-0.2027665551801419,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,female,35-54 years,5,332200,1.51,3632043908,1299,0.656,54,2796300,1.5051173991571344e-05,Low,Low,0,0.1068028281763356,0.8919444589848853,-0.4500953663310827,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,female,25-34 years,3,245800,1.22,3632043908,1299,0.656,54,2796300,1.2205044751830757e-05,Low,Low,0,-0.320408484529007,0.1148937783063464,-0.5718370409616652,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,male,35-54 years,4,374700,1.07,3632043908,1299,0.656,54,2796300,1.0675206832132373e-05,Low,Low,1,-0.1068028281763356,1.2741742498279165,-0.6372750497691723,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,male,5-14 years,1,374900,0.27,3632043908,1299,0.656,54,2796300,2.667377967457989e-06,Very Low,Low,1,-0.7476197972343497,1.2759729782554132,-0.9798056989498932,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,female,5-14 years,0,324700,0.0,3632043908,1299,0.656,54,2796300,0.0,,Low,0,-0.9612254535870208,0.8244921429537622,-1.093901382342209,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2000,female,55-74 years,0,168000,0.0,3632043908,1299,0.656,54,2796300,0.0,,Low,0,-0.9612254535870208,-0.5848115799898378,-1.093901382342209,-0.4171066934789071,-0.4044817792707381,0.1928539587594832,51-500
Albania,2001,male,25-34 years,22,206484,10.65,4060758804,1451,0.656,119,2799349,0.0001065457856298,Extreme,Low,1,1.3217367180370034,-0.2528695508550301,2.2992057549767395,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,male,35-54 years,34,378826,8.98,4060758804,1451,0.656,119,2799349,8.975096746263455e-05,Extreme,Low,1,2.6343580104323725,1.37354987808713,1.6992963980366054,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,male,55-74 years,11,196670,5.59,4060758804,1451,0.656,119,2799349,5.5931255402450806e-05,High,Low,1,0.1185005333412486,-0.3454858618856458,0.4912594004351259,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,female,75+ years,2,47254,4.23,4060758804,1451,0.656,119,2799349,4.232445930503238e-05,High,Low,0,-0.865965435955278,-1.755548907427776,0.0052258979839647,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,male,15-24 years,10,256039,3.91,4060758804,1451,0.656,119,2799349,3.905654997871418e-05,Medium,Low,1,0.0091154256416345,0.2147890280243419,-0.111503521946462,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,female,15-24 years,9,271359,3.32,4060758804,1451,0.656,119,2799349,3.316639580776757e-05,Medium,Low,0,-0.1002696820579795,0.3593663548012965,-0.3218992860327372,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,female,35-54 years,12,370191,3.24,4060758804,1451,0.656,119,2799349,3.24156989229884e-05,Medium,Low,0,0.2278856410408627,1.2920599814344536,-0.348714109564753,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,male,75+ years,1,31044,3.22,4060758804,1451,0.656,119,2799349,3.221234377013272e-05,Medium,Low,1,-0.975350543654892,-1.908525308671538,-0.3559779368813607,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,female,55-74 years,6,189799,3.16,4060758804,1451,0.656,119,2799349,3.161238994936749e-05,Medium,Low,0,-0.4284250051568217,-0.4103286042018634,-0.3774082320608999,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,male,5-14 years,6,321556,1.87,4060758804,1451,0.656,119,2799349,1.865926930301409e-05,Low,Low,1,-0.4284250051568217,0.8330835918915566,-0.840092507649776,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,female,25-34 years,4,222771,1.8,4060758804,1451,0.656,119,2799349,1.7955658501330965e-05,Low,Low,0,-0.6471952205560498,-0.0991664881124545,-0.8652254206335609,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2001,female,5-14 years,2,307356,0.65,4060758804,1451,0.656,119,2799349,6.507112273715171e-06,Very Low,Low,0,-0.865965435955278,0.6990758869155282,-1.2741664366628849,-0.3039021519437781,-0.2947027783875835,0.1928539587594832,51-500
Albania,2002,male,75+ years,4,31007,12.9,4435078648,1573,0.656,133,2818839,0.0001290031283258,Extreme,Low,1,-0.7146390587121171,-1.9099950990765675,1.9583914466969348,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,male,25-34 years,23,206286,11.15,4435078648,1573,0.656,133,2818839,0.0001114956904491,Extreme,Low,1,1.2022751223039143,-0.2680716651191422,1.512599347182903,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,male,35-54 years,35,382139,9.16,4435078648,1573,0.656,133,2818839,9.158970950360994e-05,Extreme,Low,1,2.4129577629456187,1.37922870532863,1.0057331168942143,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,male,55-74 years,13,198130,6.56,4435078648,1573,0.656,133,2818839,6.561348609498814e-05,Very High,Low,1,0.193372921769161,-0.3444728742049811,0.3443002303502364,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,male,15-24 years,15,263067,5.7,4435078648,1573,0.656,133,2818839,5.701969460251571e-05,High,Low,1,0.3951533618761117,0.2638235105923609,0.1254764150554978,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,female,15-24 years,14,275970,5.07,4435078648,1573,0.656,133,2818839,5.073015182809726e-05,High,Low,0,0.2942631418226363,0.3846921718030744,-0.0346742876422864,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,female,35-54 years,15,375113,4.0,4435078648,1573,0.656,133,2818839,3.998795029764365e-05,Medium,Low,0,0.3951533618761117,1.313412754490339,-0.3082030933641665,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,female,25-34 years,7,223685,3.13,4435078648,1573,0.656,133,2818839,3.129400719762166e-05,Medium,Low,0,-0.4119683985516911,-0.105086790562434,-0.5295770702367247,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,female,75+ years,1,47407,2.11,4435078648,1573,0.656,133,2818839,2.1093931275971902e-05,Medium,Low,0,-1.017309718872543,-1.756368342209505,-0.7893017251142013,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,female,55-74 years,4,191712,2.09,4435078648,1573,0.656,133,2818839,2.086463027875146e-05,Medium,Low,0,-0.7146390587121171,-0.4045933940569813,-0.7951404191419325,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,female,5-14 years,1,304850,0.33,4435078648,1573,0.656,133,2818839,3.2803017877644743e-06,Very Low,Low,0,-1.017309718872543,0.6552251436519009,-1.2428903852848407,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2002,male,5-14 years,1,319473,0.31,4435078648,1573,0.656,133,2818839,3.1301549739727616e-06,Very Low,Low,1,-1.017309718872543,0.7922058793633062,-1.246713575395635,-0.2050609250051158,-0.2065906855734725,0.1928539587594832,51-500
Albania,2003,female,75+ years,6,49088,12.22,5746945913,2021,0.656,124,2843929,0.0001222294654498,Extreme,Low,0,-0.591214549234433,-1.755303216611911,2.396216483496936,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,male,55-74 years,16,201520,7.94,5746945913,2021,0.656,124,2843929,7.939658594680428e-05,Very High,Low,1,0.773126718229643,-0.3313770979457858,0.9978578319634448,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,male,35-54 years,28,386196,7.25,5746945913,2021,0.656,124,2843929,7.250204559342924e-05,Very High,Low,1,2.4103362391865337,1.3937526641172016,0.7727727976777047,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,male,15-24 years,15,273235,5.49,5746945913,2021,0.656,124,2843929,5.489779859827621e-05,High,Low,1,0.6366925914832353,0.3385403839487058,0.198049562278997,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,female,15-24 years,14,283709,4.93,5746945913,2021,0.656,124,2843929,4.934633726811627e-05,High,Low,0,0.5002584647368278,0.4363820587080017,0.016811829262709,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,female,55-74 years,9,195699,4.6,5746945913,2021,0.656,124,2843929,4.598899330093664e-05,High,Low,0,-0.1819121689952102,-0.3857533046265058,-0.0927948802827246,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,male,25-34 years,9,205433,4.38,5746945913,2021,0.656,124,2843929,4.3809903958954985e-05,High,Low,1,-0.1819121689952102,-0.294824255351445,-0.1639352861854226,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,female,25-34 years,9,222941,4.04,5746945913,2021,0.656,124,2843929,4.036942509453174e-05,High,Low,0,-0.1819121689952102,-0.1312752729487571,-0.2762560883660905,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,female,35-54 years,13,381760,3.41,5746945913,2021,0.656,124,2843929,3.405280804694049e-05,Medium,Low,0,0.3638243379904201,1.3523142767549488,-0.4824737463758769,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,male,75+ years,1,32667,3.06,5746945913,2021,0.656,124,2843929,3.06119325313007e-05,Medium,Low,1,-1.2733851829664709,-1.9086981126614044,-0.5948074979698629,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,male,5-14 years,4,313204,1.28,5746945913,2021,0.656,124,2843929,1.27712289753643e-05,Low,Low,1,-0.8640828027272481,0.7119062325695095,-1.1772502955675157,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2003,female,5-14 years,0,298477,0.0,5746945913,2021,0.656,124,2843929,0.0,,Low,0,-1.4098193097128784,0.5743356440474405,-1.5941907099322987,0.1413448884501475,0.1169684749242464,0.1928539587594832,51-500
Albania,2004,male,75+ years,4,35526,11.26,7314865176,2544,0.656,146,2874991,0.0001125935934245,Extreme,Low,1,-0.7799423753992991,-1.899627508946888,1.7892030742147196,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
Albania,2004,male,35-54 years,39,391767,9.95,7314865176,2544,0.656,146,2874991,9.954896660515052e-05,Extreme,Low,1,2.562667804883412,1.4167330434068417,1.3875691233522336,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
Albania,2004,male,25-34 years,16,203938,7.85,7314865176,2544,0.656,146,2874991,7.845521678157086e-05,Very High,Low,1,0.3660954006976302,-0.3318267410874994,0.7381089128399289,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
Albania,2004,female,15-24 years,20,292268,6.84,7314865176,2544,0.656,146,2874991,6.843034475207686e-05,Very High,Low,0,0.74810799272994,0.4904652679440406,0.4294508718046624,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
Albania,2004,male,15-24 years,19,286768,6.63,7314865176,2544,0.656,146,2874991,6.625564916587625e-05,Very High,Low,1,0.6526048447218626,0.4392640220516657,0.3624936799811776,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
Albania,2004,female,75+ years,3,50970,5.89,7314865176,2544,0.656,146,2874991,5.885815185403178e-05,High,Low,0,-0.8754455234073766,-1.7558544104810987,0.1347304704239968,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
Albania,2004,female,25-34 years,11,222389,4.95,7314865176,2544,0.656,146,2874991,4.946287810997846e-05,High,Low,0,-0.1114203393427569,-0.1600605250947342,-0.1545427273083776,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
Albania,2004,male,55-74 years,10,207202,4.83,7314865176,2544,0.656,146,2874991,4.826208241233193e-05,High,Low,1,-0.2069234873508344,-0.3014411289797337,-0.1915142962848907,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
Albania,2004,female,35-54 years,17,391436,4.34,7314865176,2544,0.656,146,2874991,4.3429832718503154e-05,High,Low,0,0.4615985487057077,1.413651659335864,-0.3402955196164506,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
Albania,2004,female,55-74 years,3,203841,1.47,7314865176,2544,0.656,146,2874991,1.4717353231194902e-05,Low,Low,0,-0.8754455234073766,-0.3327297448786922,-1.2243305123569166,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
Albania,2004,female,5-14 years,3,286705,1.05,7314865176,2544,0.656,146,2874991,1.0463717061090668e-05,Low,Low,0,-0.8754455234073766,0.4386775350532622,-1.355296673688294,0.5553626494098982,0.4946949055945746,0.1928539587594832,51-500
